Year;Month;Day;Artist;Song;Seconds
2023;2;25;Labrinth ; New Girl;62.775
2023;2;25;The Smiths ; This Night Has Opened My Eyes;48.705
2023;2;25;Labrinth ; Nate Growing Up;35.544
2023;2;25;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;0
2023;2;26;Charlie Hodson;Prior, Meesha Garbett, Liberty Greig & The Cast of Roald Dahl's Matilda The Musical - Revolting Children;1038
2023;2;26;Lizzy McAlpine ; ceilings;731.553
2023;2;26;Blur ; Coffee & TV;717.546
2023;2;26;Meesha Garbett, Sadie Victoria Lim & The Cast of Roald Dahl's Matilda The Musical ; School Song;575.332
2023;2;26;Matilda the Musical Original Cast ; Revolting Children;562.818
2023;2;26;Rosalie. & Ment ; Chmury;488.841
2023;2;26;The Dumplings ; Deszcz;443.68
2023;2;26;TV Girl ; Blue Hair;434
2023;2;26;Suki Waterhouse ; Good Looking;429.6
2023;2;26;TV Girl ; Cigarettes out the Window;397.92
2023;2;26;"Leslie Odom, Jr., LinManuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of ""Hamilton"" & Renée Elise Goldsberry "; Non-Stop;385.438
2023;2;26;Lana Del Rey ; A&W;369.55
2023;2;26;TV Girl ; Not Allowed;335.728
2023;2;26;"LinManuel Miranda, Anthony Ramos, Daveed Diggs, Okieriete Onaodowan, Leslie Odom, Jr. & Original Broadway Cast of ""Hamilton"" "; My Shot;333.154
2023;2;26;Lana Del Rey ; Thunder;325.803
2023;2;26;Beach House ; Space Song;320.467
2023;2;26;Bronski Beat ; Smalltown Boy;302.413
2023;2;26;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;285.051
2023;2;26;Blur ; Trimm Trabb;284.922
2023;2;26;Gorillaz ; Empire Ants (feat. Little Dragon);283.573
2023;2;26;Blur ; Swamp Song;276.787
2023;2;26;Blur ; Trailer Park;266.467
2023;2;26;KARAŚ/ROGUCKI ; Witaminy;234.16
2023;2;26;Haley Heynderickx ; The Bug Collector;228.46
2023;2;26;The Dumplings ; Raj;218.6
2023;2;26;The Neighbourhood ; Stargazing;217.027
2023;2;26;Gorillaz ; All Alone;210.067
2023;2;26;Labrinth ; Forever;202.536
2023;2;26;"Leslie Odom, Jr. & Original Broadway Cast of ""Hamilton"" "; Wait For It;193.75
2023;2;26;Labrinth ; Nate Growing Up;149.344
2023;2;26;The Weeknd ; Stargirl Interlude (feat. Lana Del Rey);111.611
2023;2;26;Labrinth ; Planning Date;101.901
2023;2;26;Labrinth ; Formula;91.87
2023;2;26;Labrinth ; New Girl;62.775
2023;2;26;"Leslie Odom, Jr., Daveed Diggs, Christopher Jackson & Original Broadway Cast of ""Hamilton"" "; Guns and Ships;32.074
2023;2;26;Matilda the Musical Original Cast ; Miracle;0
2023;2;26;Matilda the Musical Original Cast ; When I Grow Up (Reprise);0
2023;2;26;Blur ; Bugman;0
2023;2;27;Lizzy McAlpine ; ceilings;49.338
2023;3;1;Lizzy McAlpine ; ceilings;719.153
2023;3;1;Blur ; Coffee & TV;358.773
2023;3;1;Suki Waterhouse ; Good Looking;214.8
2023;3;1;TV Girl ; Cigarettes out the Window;198.96
2023;3;1;Labrinth ; Still Don't Know My Name;0
2023;3;3;Amy Macdonald ; This Is the Life;1895.15
2023;3;3;The Dumplings ; Deszcz;665.52
2023;3;3;Blur ; Coffee & TV;657.3
2023;3;3;Lizzy McAlpine ; ceilings;548.664
2023;3;3;Rosalie. & Ment ; Chmury;482.442
2023;3;3;The Dumplings ; Raj;437.2
2023;3;3;The Neighbourhood ; Stargazing;434.054
2023;3;3;Lana Del Rey ; A&W;433.916
2023;3;3;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;418.986
2023;3;3;TV Girl ; Cigarettes out the Window;397.92
2023;3;3;TV Girl ; Blue Hair;366.015
2023;3;3;KARAŚ/ROGUCKI ; Zobacz Jak Się Ładnie Pali;346.72
2023;3;3;TV Girl ; Not Allowed;335.728
2023;3;3;Bronski Beat ; Smalltown Boy;302.413
2023;3;3;KARAŚ/ROGUCKI ; Carmex;285.347
2023;3;3;Gorillaz ; Empire Ants (feat. Little Dragon);283.573
2023;3;3;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;278.931
2023;3;3;KARAŚ/ROGUCKI ; Zapasowy Tlen;264.413
2023;3;3;Lana Del Rey ; Thunder;259.467
2023;3;3;KARAŚ/ROGUCKI ; Marianna;258.813
2023;3;3;KARAŚ/ROGUCKI ; Mniej Niż Więcej;257.88
2023;3;3;KARAŚ/ROGUCKI ; Bezpieczny Lot (feat. Julia Wieniawa);247.32
2023;3;3;KARAŚ/ROGUCKI ; Latem Pływam Nago w Czystej Wodzie;246.68
2023;3;3;KARAŚ/ROGUCKI ; Film;245.173
2023;3;3;KARAŚ/ROGUCKI ; Brunatny;237.307
2023;3;3;Haley Heynderickx ; The Bug Collector;228.46
2023;3;3;Kali Uchis ; I Wish you Roses;219.955
2023;3;3;Suki Waterhouse ; Good Looking;214.8
2023;3;3;KARAŚ/ROGUCKI ; Resztę Zostawmy Na Jutro;211.747
2023;3;3;Labrinth ; Forever;202.536
2023;3;3;Meesha Garbett, Sadie Victoria Lim & The Cast of Roald Dahl's Matilda The Musical ; School Song;201.766
2023;3;3;KARAŚ/ROGUCKI ; Czułe Kontyngenty;196.231
2023;3;3;Labrinth ; We All Knew;181.163
2023;3;3;Charlie Hodson;Prior, Meesha Garbett, Liberty Greig & The Cast of Roald Dahl's Matilda The Musical - Revolting Children;174.741
2023;3;3;Labrinth ; Nate Growing Up;153.89
2023;3;3;Labrinth ; Still Don't Know My Name;153.294
2023;3;3;The Weeknd ; Stargirl Interlude (feat. Lana Del Rey);111.611
2023;3;3;Labrinth ; Planning Date;101.901
2023;3;3;Labrinth ; Formula;91.87
2023;3;3;Labrinth ; New Girl;62.775
2023;3;5;The Dumplings ; Deszcz;835.51
2023;3;5;KARAŚ/ROGUCKI ; Czułe Kontyngenty;769.849
2023;3;5;The Dumplings ; Raj;647.636
2023;3;5;KARAŚ/ROGUCKI ; Mniej Niż Więcej;515.76
2023;3;5;The Neighbourhood ; Stargazing;434.054
2023;3;5;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;418.986
2023;3;5;Blur ; Coffee & TV;358.773
2023;3;5;KARAŚ/ROGUCKI ; Zobacz Jak Się Ładnie Pali;346.72
2023;3;5;Bronski Beat ; Smalltown Boy;302.413
2023;3;5;Arctic Monkeys ; Body Paint;290.584
2023;3;5;KARAŚ/ROGUCKI ; Carmex;285.347
2023;3;5;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;285.051
2023;3;5;KARAŚ/ROGUCKI ; Zapasowy Tlen;264.413
2023;3;5;The Dumplings ; Tam Gdzie Jest Nudno, Ale Gdzie Będziemy Szczęśliwi;261.413
2023;3;5;Lana Del Rey ; Thunder;259.467
2023;3;5;KARAŚ/ROGUCKI ; Marianna;258.813
2023;3;5;KARAŚ/ROGUCKI ; Bezpieczny Lot (feat. Julia Wieniawa);247.32
2023;3;5;The Dumplings ; Przykro mi;242.773
2023;3;5;KARAŚ/ROGUCKI ; Brunatny;237.307
2023;3;5;KARAŚ/ROGUCKI ; Witaminy;234.16
2023;3;5;KARAŚ/ROGUCKI ; Nie Mogę Spać;233.693
2023;3;5;KARAŚ/ROGUCKI ; Taka Ilość Słońca;229.827
2023;3;5;KARAŚ/ROGUCKI ; Kilka Westchnień;228.6
2023;3;5;Haley Heynderickx ; The Bug Collector;228.46
2023;3;5;KARAŚ/ROGUCKI ; Katrina;224.52
2023;3;5;KARAŚ/ROGUCKI ; Na Zakręcie;224.293
2023;3;5;The Dumplings ; Uciekam;221
2023;3;5;KARAŚ/ROGUCKI ;1996;217.987
2023;3;5;KARAŚ/ROGUCKI ; La Petite Mort;217.747
2023;3;5;KARAŚ/ROGUCKI ; Bolesne Strzały W Serce;217.093
2023;3;5;TV Girl ; Blue Hair;217
2023;3;5;Suki Waterhouse ; Good Looking;214.8
2023;3;5;KARAŚ/ROGUCKI ; Świecę We Wszystkich Kierunkach;212.013
2023;3;5;KARAŚ/ROGUCKI ; Resztę Zostawmy Na Jutro;211.747
2023;3;5;Jorja Smith ; Come Over (feat. Popcaan);208
2023;3;5;Labrinth ; Forever;202.536
2023;3;5;TV Girl ; Cigarettes out the Window;198.96
2023;3;5;The Dumplings ; Frank;196.707
2023;3;5;Lizzy McAlpine ; ceilings;182.888
2023;3;5;The Dumplings ; Kino;173.559
2023;3;5;TV Girl ; Not Allowed;167.864
2023;3;5;Rosalie. & Ment ; Chmury;162.947
2023;3;5;SZA ; Kill Bill;153.947
2023;3;5;Labrinth ; Nate Growing Up;153.89
2023;3;5;Labrinth ; Still Don't Know My Name;153.294
2023;3;5;Labrinth ; Planning Date;101.901
2023;3;5;Labrinth ; Formula;91.87
2023;3;5;The Weeknd ; Stargirl Interlude (feat. Lana Del Rey);64.62
2023;3;5;Labrinth ; New Girl;62.775
2023;3;5;Gorillaz ; Empire Ants (feat. Little Dragon);0
2023;3;6;The Smiths ; This Night Has Opened My Eyes;221.907
2023;3;7;Bronski Beat ; Smalltown Boy;604.826
2023;3;7;KARAŚ/ROGUCKI ; Carmex;285.347
2023;3;7;KARAŚ/ROGUCKI ; Kilka Westchnień;228.6
2023;3;7;KARAŚ/ROGUCKI ; Na Zakręcie;224.293
2023;3;7;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;209.493
2023;3;7;KARAŚ/ROGUCKI ; Latem Pływam Nago w Czystej Wodzie;196.533
2023;3;7;KARAŚ/ROGUCKI ; Bezpieczny Lot (feat. Julia Wieniawa);128.982
2023;3;7;KARAŚ/ROGUCKI ; La Petite Mort;47.592
2023;3;7;Lizzy McAlpine ; ceilings;0
2023;3;7;KARAŚ/ROGUCKI ; Taka Ilość Słońca;0
2023;3;7;KARAŚ/ROGUCKI ; Nie Mogę Spać;0
2023;3;7;KARAŚ/ROGUCKI ; Resztę Zostawmy Na Jutro;0
2023;3;7;KARAŚ/ROGUCKI ; Czułe Kontyngenty;0
2023;3;7;KARAŚ/ROGUCKI ; Marianna;0
2023;3;7;KARAŚ/ROGUCKI ; Bolesne Strzały W Serce;0
2023;3;8;The Strokes ; Ode to the Mets;351.787
2023;3;8;The Smiths ; This Night Has Opened My Eyes;221.907
2023;3;8;Blur ; Coffee & TV;96.497
2023;3;9;Blur ; Girls and Boys;258.84
2023;3;9;Blur ; Beetlebum (2012 Remaster);75.351
2023;3;9;Blur ; Coffee & TV;0
2023;3;10;Blur ; Coffee & TV;717.546
2023;3;10;KARAŚ/ROGUCKI ; Kilka Westchnień;685.8
2023;3;10;KARAŚ/ROGUCKI ; Zapasowy Tlen;523.411
2023;3;10;Lana Del Rey ; A&W;433.916
2023;3;10;Bronski Beat ; Smalltown Boy;432.166
2023;3;10;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;418.986
2023;3;10;The Strokes ; Ode to the Mets;351.787
2023;3;10;Ralph Kaminski ; Meybick Song;346.053
2023;3;10;KARAŚ/ROGUCKI ; Carmex;285.347
2023;3;10;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;285.051
2023;3;10;Gorillaz ; Empire Ants (feat. Little Dragon);283.573
2023;3;10;Lana Del Rey ; Thunder;259.467
2023;3;10;Blur ; Girls and Boys;258.84
2023;3;10;KARAŚ/ROGUCKI ; Mniej Niż Więcej;257.88
2023;3;10;Blur ; Beetlebum (2012 Remaster);251.139
2023;3;10;KARAŚ/ROGUCKI ; Latem Pływam Nago w Czystej Wodzie;246.68
2023;3;10;Harry Styles ; Cinema;243.508
2023;3;10;KARAŚ/ROGUCKI ; Taka Ilość Słońca;229.827
2023;3;10;Haley Heynderickx ; The Bug Collector;228.46
2023;3;10;KARAŚ/ROGUCKI ; Ciociosan;227.853
2023;3;10;KARAŚ/ROGUCKI ; Katrina;224.52
2023;3;10;KARAŚ/ROGUCKI ; Na Zakręcie;224.293
2023;3;10;The Smiths ; This Night Has Opened My Eyes;221.907
2023;3;10;The Dumplings ; Raj;218.6
2023;3;10;KARAŚ/ROGUCKI ;1996;217.987
2023;3;10;KARAŚ/ROGUCKI ; Bolesne Strzały W Serce;217.093
2023;3;10;The Neighbourhood ; Stargazing;217.027
2023;3;10;Suki Waterhouse ; Good Looking;214.8
2023;3;10;KARAŚ/ROGUCKI ; Resztę Zostawmy Na Jutro;211.747
2023;3;10;Alexandra Savior ; Crying All the Time;210.613
2023;3;10;TV Girl ; Blue Hair;209.212
2023;3;10;Labrinth ; Forever;202.536
2023;3;10;System Of A Down ; Roulette;201.2
2023;3;10;TV Girl ; Cigarettes out the Window;198.96
2023;3;10;KARAŚ/ROGUCKI ; Nie Mogę Spać;195.354
2023;3;10;Amy Macdonald ; This Is the Life;184.413
2023;3;10;Lizzy McAlpine ; ceilings;182.888
2023;3;10;Labrinth ; We All Knew;181.163
2023;3;10;TV Girl ; Not Allowed;167.864
2023;3;10;Rosalie. & Ment ; Chmury;162.947
2023;3;10;KARAŚ/ROGUCKI ; Witaminy;161.072
2023;3;10;Labrinth ; Nate Growing Up;153.89
2023;3;10;Labrinth ; Still Don't Know My Name;153.294
2023;3;10;The Weeknd ; Stargirl Interlude (feat. Lana Del Rey);111.611
2023;3;10;Labrinth ; Planning Date;101.901
2023;3;10;Ralph Kaminski ; Morze;78.241
2023;3;10;Jorja Smith ; Come Over (feat. Popcaan);70.458
2023;3;10;Labrinth ; New Girl;62.775
2023;3;10;Barbara Pliszka ; Już nie ma dzikich plaż;52.817
2023;3;10;La Femme ; Sphynx;36.379
2023;3;10;KARAŚ/ROGUCKI ; Czułe Kontyngenty;0
2023;3;10;Magda Niewinska ; Już Nie Ma Dzikich Plaż;0
2023;3;10;Bajzel ; Już nie ma dzikich plaż;0
2023;3;10;Ralph Kaminski ; Planeta i ja;0
2023;3;11;Lana Del Rey ; A&W;1882.699
2023;3;11;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;1140.204
2023;3;11;Gorillaz ; Empire Ants (feat. Little Dragon);1134.292
2023;3;11;Blur ; Coffee & TV;1076.319
2023;3;11;Lana Del Rey ; Thunder;1034.283
2023;3;11;Haley Heynderickx ; The Bug Collector;913.84
2023;3;11;The Dumplings ; Deszcz;887.36
2023;3;11;The Dumplings ; Raj;874.4
2023;3;11;The Neighbourhood ; Stargazing;868.108
2023;3;11;TV Girl ; Blue Hair;868
2023;3;11;Suki Waterhouse ; Good Looking;859.2
2023;3;11;TV Girl ; Cigarettes out the Window;795.84
2023;3;11;Lizzy McAlpine ; ceilings;731.552
2023;3;11;TV Girl ; Not Allowed;671.456
2023;3;11;Rosalie. & Ment ; Chmury;651.788
2023;3;11;Labrinth ; Forever;607.608
2023;3;11;Labrinth ; We All Knew;543.489
2023;3;11;Labrinth ; Nate Growing Up;461.67
2023;3;11;Labrinth ; Still Don't Know My Name;459.882
2023;3;11;The Weeknd ; Stargirl Interlude (feat. Lana Del Rey);438.608
2023;3;11;Labrinth ; Planning Date;305.703
2023;3;11;Labrinth ; Formula;275.61
2023;3;11;Labrinth ; New Girl;188.325
2023;3;11;Lana Del Rey ; Chemtrails Over the Country Club;154.357
2023;3;12;Lana Del Rey ; A&W;1061.554
2023;3;12;Suki Waterhouse ; Good Looking;859.2
2023;3;12;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;855.153
2023;3;12;Lizzy McAlpine ; ceilings;723.798
2023;3;12;TV Girl ; Cigarettes out the Window;700.423
2023;3;12;Haley Heynderickx ; The Bug Collector;685.38
2023;3;12;TV Girl ; Blue Hair;651
2023;3;12;Bronski Beat ; Smalltown Boy;604.826
2023;3;12;Lana Del Rey ; Thunder;518.934
2023;3;12;The Dumplings ; Deszcz;443.68
2023;3;12;The Dumplings ; Raj;437.2
2023;3;12;The Neighbourhood ; Stargazing;434.054
2023;3;12;TV Girl ; Not Allowed;335.728
2023;3;12;The Weeknd ; Stargirl Interlude (feat. Lana Del Rey);332.231
2023;3;12;Rosalie. & Ment ; Chmury;325.894
2023;3;12;Ralph Kaminski ; Bez ciebie umieram;300.427
2023;3;12;Ralph Kaminski ; Łóżko;290.2
2023;3;12;Ralph Kaminski ; Biegnij razem ze mną;288.987
2023;3;12;Ralph Kaminski ; Krystyna;288.52
2023;3;12;Gorillaz ; Empire Ants (feat. Little Dragon);283.573
2023;3;12;Ralph Kaminski ; Ta noc do innych jest niepodobna;280.613
2023;3;12;Ralph Kaminski ; Wyjątkowo zimny maj;269.547
2023;3;12;Ralph Kaminski ; Planeta i ja;262.12
2023;3;12;Kayla Seeber ; Ancient Rome;258.105
2023;3;12;Declan McKenna ; Brazil;252.306
2023;3;12;Ralph Kaminski ; Bal u Rafała;250.563
2023;3;12;Ralph Kaminski ; Latka;248.373
2023;3;12;Ralph Kaminski ; Małe serce;244.16
2023;3;12;Ralph Kaminski ; Krakowski spleen / Się ściemnia;240.333
2023;3;12;Ralph Kaminski ; Duchy;216.905
2023;3;12;Ralph Kaminski ; Ale mi smutno;214.64
2023;3;12;Ralph Kaminski ; Po prostu bądź;209
2023;3;12;Peach Pit ; Alrighty Aphrodite;207.813
2023;3;12;Ralph Kaminski ; Jestem Kobietą;171.475
2023;3;12;Labrinth ; Forever;113.078
2023;3;12;Ralph Kaminski ; Uwertura bal (feat. Piotr Fronczewski);101.55
2023;3;12;Labrinth ; Formula;91.87
2023;3;12;Ralph Kaminski ; Ocean;81.421
2023;3;12;Labrinth ; New Girl;62.775
2023;3;12;Ralph Kaminski ; Zabawa w chowanego;0
2023;3;12;Myslovitz ; Dlugość dźwięku samotności;0
2023;3;13;Nick Cave & The Bad Seeds ; O Children;1128.291
2023;3;13;Mini Mansions ; Vertigo (feat. Alex Turner);558.657
2023;3;13;The Smiths ; Back to the Old House (John Peel Session 9/14/83);550.8
2023;3;13;Kayla Seeber ; Ancient Rome;516.21
2023;3;13;Gang of Youths ; Achilles Come Down;422.147
2023;3;13;Peach Pit ; Alrighty Aphrodite;415.626
2023;3;13;The Strokes ; Call It Fate, Call It Karma;371.266
2023;3;13;Hozier ; Moment's Silence (Common Tongue);254.84
2023;3;13;Declan McKenna ; Brazil;252.306
2023;3;13;John Lennon, Yoko Ono, The Plastic Ono Band & The Harlem Community Choir ; Happy Xmas (War Is Over);214.113
2023;3;13;TV Girl ; Blue Hair;210.315
2023;3;13;TV Girl ; Not Allowed;167.864
2023;3;13;Myslovitz ; Dlugość dźwięku samotności;126.23
2023;3;14;Lana Del Rey ; A&W;433.916
2023;3;14;Peach Pit ; Alrighty Aphrodite;415.626
2023;3;14;The Strokes ; Call It Fate, Call It Karma;409.546
2023;3;14;Blur ; Coffee & TV;358.773
2023;3;14;Mini Mansions ; Vertigo (feat. Alex Turner);297.733
2023;3;14;Lana Del Rey ; The Grants;295.202
2023;3;14;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;285.051
2023;3;14;David Bowie ; Five Years (2012 Remaster);283.747
2023;3;14;Gorillaz ; Empire Ants (feat. Little Dragon);283.573
2023;3;14;Lana Del Rey ; Thunder;259.467
2023;3;14;David Bowie ; Starman (2012 Remaster);254.293
2023;3;14;Declan McKenna ; Brazil;252.306
2023;3;14;Haley Heynderickx ; The Bug Collector;228.46
2023;3;14;The Dumplings ; Deszcz;221.84
2023;3;14;The Dumplings ; Raj;218.6
2023;3;14;The Neighbourhood ; Stargazing;217.027
2023;3;14;TV Girl ; Blue Hair;217
2023;3;14;Suki Waterhouse ; Good Looking;214.8
2023;3;14;David Bowie ; Soul Love (2012 Remaster);214.2
2023;3;14;Labrinth ; Forever;202.536
2023;3;14;TV Girl ; Cigarettes out the Window;198.96
2023;3;14;The Smiths ; Back to the Old House (John Peel Session 9/14/83);183.6
2023;3;14;Lizzy McAlpine ; ceilings;182.888
2023;3;14;Labrinth ; We All Knew;181.163
2023;3;14;TV Girl ; Not Allowed;167.864
2023;3;14;Rosalie. & Ment ; Chmury;162.947
2023;3;14;Labrinth ; Nate Growing Up;153.89
2023;3;14;Labrinth ; Still Don't Know My Name;153.294
2023;3;14;David Bowie ; Space Oddity (2019 Mix);121.9
2023;3;14;The Weeknd ; Stargirl Interlude (feat. Lana Del Rey);111.611
2023;3;14;Labrinth ; Planning Date;101.901
2023;3;14;Labrinth ; Formula;91.87
2023;3;14;Labrinth ; New Girl;62.775
2023;3;14;Hozier ; Moment's Silence (Common Tongue);0
2023;3;14;Arctic Monkeys ; Stop the World I Wanna Get Off With You;0
2023;3;14;Nick Cave & The Bad Seeds ; O Children;0
2023;3;14;Kayla Seeber ; Ancient Rome;0
2023;3;14;Alexandra Savior ; Mirage;0
2023;3;14;Arctic Monkeys ; The Jeweller's Hands;0
2023;3;14;The Smiths ; I Know It's Over;0
2023;3;14;John Lennon, Yoko Ono, The Plastic Ono Band & The Harlem Community Choir ; Happy Xmas (War Is Over);0
2023;3;14;Gang of Youths ; Achilles Come Down;0
2023;3;14;Arctic Monkeys ; There’d Better Be A Mirrorball;0
2023;3;14;Arctic Monkeys ; Batphone;0
2023;3;14;Myslovitz ; Dlugość dźwięku samotności;0
2023;3;14;The Smiths ; There Is a Light That Never Goes Out;0
2023;3;14;Alexandra Savior ; Mystery Girl;0
2023;3;15;David Bowie ; Space Oddity (2019 Mix);199.045
2023;3;17;Amy Macdonald ; This Is the Life;2881.509
2023;3;17;Jann ; Gladiator;2599.328
2023;3;17;KARAŚ/ROGUCKI ; Zapasowy Tlen;451.077
2023;3;17;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;418.986
2023;3;17;KARAŚ/ROGUCKI ; Zobacz Jak Się Ładnie Pali;346.72
2023;3;17;Myslovitz ; Noc;321.23
2023;3;17;Myslovitz ; Chłopcy;303.389
2023;3;17;KARAŚ/ROGUCKI ; Carmex;285.347
2023;3;17;Myslovitz ; Gdzieś;271.84
2023;3;17;Myslovitz ; Peggy Sue nie wyszła za mąż;265.333
2023;3;17;KARAŚ/ROGUCKI ; Marianna;258.813
2023;3;17;KARAŚ/ROGUCKI ; Mniej Niż Więcej;257.88
2023;3;17;Myslovitz ; Dlugość dźwięku samotności;251.053
2023;3;17;KARAŚ/ROGUCKI ; Bezpieczny Lot (feat. Julia Wieniawa);247.32
2023;3;17;KARAŚ/ROGUCKI ; Latem Pływam Nago w Czystej Wodzie;246.68
2023;3;17;Myslovitz ; Kraków (LP Version);246.245
2023;3;17;KARAŚ/ROGUCKI ; Brunatny;237.307
2023;3;17;KARAŚ/ROGUCKI ; Witaminy;234.16
2023;3;17;KARAŚ/ROGUCKI ; Czułe Kontyngenty;233.453
2023;3;17;KARAŚ/ROGUCKI ; Taka Ilość Słońca;229.827
2023;3;17;KARAŚ/ROGUCKI ; Kilka Westchnień;228.6
2023;3;17;Myslovitz ; Nienawiść;227.787
2023;3;17;Myslovitz ; Dla Ciebie;225.173
2023;3;17;KARAŚ/ROGUCKI ; Katrina;224.52
2023;3;17;KARAŚ/ROGUCKI ; Na Zakręcie;224.293
2023;3;17;KARAŚ/ROGUCKI ;1996;217.987
2023;3;17;KARAŚ/ROGUCKI ; La Petite Mort;217.747
2023;3;17;KARAŚ/ROGUCKI ; Bolesne Strzały W Serce;217.093
2023;3;17;KARAŚ/ROGUCKI ; Świecę We Wszystkich Kierunkach;212.013
2023;3;17;KARAŚ/ROGUCKI ; Resztę Zostawmy Na Jutro;211.747
2023;3;17;Myslovitz ; Milość w czasach popkultury;192.253
2023;3;17;KARAŚ/ROGUCKI ; Nie Mogę Spać;160.582
2023;3;17;The Dumplings ; Deszcz;148.539
2023;3;17;KARAŚ/ROGUCKI ; Ciociosan;55.449
2023;3;17;Blanka ; Solo;49.169
2023;3;17;Lizzy McAlpine ; ceilings;32.565
2023;3;17;Myslovitz ; Alexander;0
2023;3;17;Lana Del Rey ; Thunder;0
2023;3;18;Dire Straits ; Money For Nothing (Remastered 1996);2021.332
2023;3;18;Dire Straits ; Your Latest Trick (Remastered 1996);1558.668
2023;3;18;ABBA ; Lay All Your Love On Me;1372.625
2023;3;18;Amy Macdonald ; This Is the Life;1290.891
2023;3;18;ABBA ; Angel Eyes;1274.334
2023;3;18;The Mamas & The Papas ; California Dreamin' (Single);1195.267
2023;3;18;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;1008.753
2023;3;18;ABBA ; Waterloo;956.406
2023;3;18;Depeche Mode ; Enjoy the Silence;745.734
2023;3;18;Taylor Swift ; illicit affairs;727.019
2023;3;18;Maanam ; Krakowski Spleen;558.694
2023;3;18;KARAŚ/ROGUCKI ; Zapasowy Tlen;505.287
2023;3;18;Maanam ; Szare Miraze (2011 Remaster);424.24
2023;3;18;Ralph Kaminski ; Meybick Song;346.053
2023;3;18;Bronski Beat ; Smalltown Boy;302.413
2023;3;18;Arctic Monkeys ; Body Paint;290.584
2023;3;18;KARAŚ/ROGUCKI ; Carmex;285.347
2023;3;18;KARAŚ/ROGUCKI ; Marianna;258.813
2023;3;18;KARAŚ/ROGUCKI ; Mniej Niż Więcej;257.88
2023;3;18;KARAŚ/ROGUCKI ; Latem Pływam Nago w Czystej Wodzie;236.576
2023;3;18;KARAŚ/ROGUCKI ; Witaminy;234.16
2023;3;18;KARAŚ/ROGUCKI ; Nie Mogę Spać;233.693
2023;3;18;KARAŚ/ROGUCKI ; Kilka Westchnień;228.6
2023;3;18;KARAŚ/ROGUCKI ; Katrina;224.52
2023;3;18;KARAŚ/ROGUCKI ; Na Zakręcie;224.293
2023;3;18;KARAŚ/ROGUCKI ;1996;217.987
2023;3;18;Ralph Kaminski ; Po prostu bądź;209
2023;3;18;Maanam ; Cykady Na Cykladach (2011 Remaster);179.227
2023;3;18;Temresa Gwiazdunia ; Spust do Ust (feat. Ewa Lodzik);99.845
2023;3;18;KARAŚ/ROGUCKI ; Brunatny;84.014
2023;3;18;Ralph Kaminski ; Morze;49.002
2023;3;18;Barbara Pliszka ; Już nie ma dzikich plaż;39.958
2023;3;18;KARAŚ/ROGUCKI ; Ciociosan;0
2023;3;18;The Strokes ; Ode to the Mets;0
2023;3;18;Lidia Stanislawska & Krzysztof Cugowski ; Już Nie Ma Dzikich Plaż;0
2023;3;18;Natalia Lubrano ; Już Nie Ma Dzikich Plaż;0
2023;3;18;KARAŚ/ROGUCKI ; Film;0
2023;3;18;KARAŚ/ROGUCKI ; Zobacz Jak Się Ładnie Pali;0
2023;3;18;KARAŚ/ROGUCKI ; Taka Ilość Słońca;0
2023;3;18;Barbara Pliszka ; Już nie ma dzikich plaż;0
2023;3;18;KARAŚ/ROGUCKI ; Bezpieczny Lot (feat. Julia Wieniawa);0
2023;3;18;KARAŚ/ROGUCKI ; Bolesne Strzały W Serce;0
2023;3;18;Bajzel ; Już nie ma dzikich plaż;0
2023;3;18;KARAŚ/ROGUCKI ; Świecę We Wszystkich Kierunkach;0
2023;3;18;Ralph Kaminski ; Planeta i ja;0
2023;3;18;Natalia Szroeder ; Przypływy (feat. Ralph Kaminski);0
2023;3;18;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;0
2023;3;18;Magda Niewinska ; Już Nie Ma Dzikich Plaż;0
2023;3;18;Arctic Monkeys ; Sculptures Of Anything Goes;0
2023;3;18;Lana Del Rey ; White Dress;0
2023;3;18;KARAŚ/ROGUCKI ; Czułe Kontyngenty;0
2023;3;18;Arctic Monkeys ; Big Ideas;0
2023;3;18;KARAŚ/ROGUCKI ; La Petite Mort;0
2023;3;18;KARAŚ/ROGUCKI ; Resztę Zostawmy Na Jutro;0
2023;3;19;The Dumplings ; Deszcz;517.96
2023;3;19;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;209.493
2023;3;20;The Mamas & The Papas ; California Dreamin' (Single);487.119
